Portfolio;Date;Identifier;Amount
UNDESIRED MOMENTUM;2021-07-01 00:00:00;JBHT UW Equity;-0.001779951
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EIX UN Equity;-0.006866189
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GPC UN Equity;-0.001643438
UNDESIRED MOMENTUM;2021-07-01 00:00:00;XRAY UW Equity;0.005038673
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EL UN Equity;-0.001343181
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ILMN UW Equity;-0.009842161
UNDESIRED MOMENTUM;2021-07-01 00:00:00;RSG UN Equity;-0.00337572
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CLX UN Equity;0.004297586
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MS UN Equity;0.015440113
UNDESIRED MOMENTUM;2021-07-01 00:00:00;LLY UN Equity;0.023321566
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ED UN Equity;0.004740227
UNDESIRED MOMENTUM;2021-07-01 00:00:00;OXY UN Equity;-0.004632054
UNDESIRED MOMENTUM;2021-07-01 00:00:00;UNP UN Equity;-0.004348178
UNDESIRED MOMENTUM;2021-07-01 00:00:00;HIG UN Equity;0.002876449
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PKG UN Equity;0.022480696
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PNR UN Equity;-0.004822527
UNDESIRED MOMENTUM;2021-07-01 00:00:00;LUMN UN Equity;0.003169691
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PCAR UW Equity;0.00231059
UNDESIRED MOMENTUM;2021-07-01 00:00:00;D UN Equity;-0.001439721
UNDESIRED MOMENTUM;2021-07-01 00:00:00;OMC UN Equity;0.008107489
UNDESIRED MOMENTUM;2021-07-01 00:00:00;IBM UN Equity;-0.004815078
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VRSN UW Equity;-0.000997868
UNDESIRED MOMENTUM;2021-07-01 00:00:00;REGN UW Equity;-0.013553587
UNDESIRED MOMENTUM;2021-07-01 00:00:00;RL UN Equity;0.006585546
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WST UN Equity;0.019866484
UNDESIRED MOMENTUM;2021-07-01 00:00:00;JKHY UW Equity;-0.001657995
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ALGN UW Equity;0.018542346
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NKE UN Equity;0.008505777
UNDESIRED MOMENTUM;2021-07-01 00:00:00;KMB UN Equity;0.007874977
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CHRW UW Equity;-0.004582931
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TRV UN Equity;0.004519668
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DRE UN Equity;-0.00063737
UNDESIRED MOMENTUM;2021-07-01 00:00:00;JPM UN Equity;0.008825516
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AAP UN Equity;0.003513114
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GWW UN Equity;0.005131646
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GAP UN Equity;-0.003656114
UNDESIRED MOMENTUM;2021-07-01 00:00:00;INTU UW Equity;0.00883665
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AMZN UW Equity;0.005229443
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PPG UN Equity;0.002631286
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PHM UN Equity;-0.011345947
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AZO UN Equity;-0.012031181
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TFC UN Equity;0.004458667
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PNW UN Equity;-0.005790668
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PVH UN Equity;-0.001684364
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SEE UN Equity;0.017849626
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CVX UN Equity;0.000799744
UNDESIRED MOMENTUM;2021-07-01 00:00:00;KEY UN Equity;0.003800243
UNDESIRED MOMENTUM;2021-07-01 00:00:00;JCI UN Equity;0.006384487
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TROW UW Equity;-0.005607438
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WFC UN Equity;-0.011237043
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TJX UN Equity;-0.002591668
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TSN UN Equity;-0.001930058
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AMT UN Equity;0.00516965
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MCK UN Equity;-0.003478441
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WRB UN Equity;-0.008129491
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DVA UN Equity;0.002686018
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ISRG UW Equity;0.006407187
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VTR UN Equity;0.00043056
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DTE UN Equity;0.004003658
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VRTX UW Equity;-0.005296814
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PFE UN Equity;0.003522459
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GD UN Equity;0.001040091
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SWK UN Equity;-0.003216132
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DGX UN Equity;-0.007897244
UNDESIRED MOMENTUM;2021-07-01 00:00:00;HUM UN Equity;-0.005628867
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DISH UW Equity;0.000818291
UNDESIRED MOMENTUM;2021-07-01 00:00:00;LNC UN Equity;0.003075757
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NSC UN Equity;0.002960649
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GIS UN Equity;-0.000774308
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GLW UN Equity;-0.007803813
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SBUX UW Equity;9.33257E-05
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CCL UN Equity;0.001009113
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MGM UN Equity;-0.003426328
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AMGN UW Equity;-0.006688181
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GPN UN Equity;-0.003785262
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MO UN Equity;-0.008038441
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TRMB UW Equity;-0.000323484
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FLS UN Equity;-0.013659287
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AES UN Equity;0.006322697
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SRE UN Equity;-0.00997881
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NEE UN Equity;0.004383626
UNDESIRED MOMENTUM;2021-07-01 00:00:00;STZ UN Equity;-0.001624023
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SYK UN Equity;0.005272234
UNDESIRED MOMENTUM;2021-07-01 00:00:00;RJF UN Equity;0.008173769
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FI UW Equity;0.001203883
UNDESIRED MOMENTUM;2021-07-01 00:00:00;COF UN Equity;0.001499918
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GILD UW Equity;-0.006669114
UNDESIRED MOMENTUM;2021-07-01 00:00:00;STE UN Equity;-0.002588344
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BIIB UW Equity;-0.008787961
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CTRA UN Equity;-0.003221171
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CB UN Equity;0.003416808
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FMC UN Equity;-0.005038277
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AVB UN Equity;-0.001430356
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EMN UN Equity;0.016126462
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DOV UN Equity;-0.009011029
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TT UN Equity;-0.005447655
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SWKS UW Equity;0.003113975
UNDESIRED MOMENTUM;2021-07-01 00:00:00;RHI UN Equity;0.007099626
UNDESIRED MOMENTUM;2021-07-01 00:00:00;KR UN Equity;0.005633981
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TGT UN Equity;0.018179555
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ATVI UW Equity;0.00599172
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SYY UN Equity;0.005921204
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EG UN Equity;-0.000670659
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BALL UN Equity;-0.001304515
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PBCT UW Equity;-0.003519025
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FE UN Equity;-0.008720188
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BK UN Equity;0.002397329
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AEE UN Equity;5.99881E-05
UNDESIRED MOMENTUM;2021-07-01 00:00:00;KLAC UW Equity;0.005983694
UNDESIRED MOMENTUM;2021-07-01 00:00:00;LEG UN Equity;-0.000813282
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PRU UN Equity;-0.002155352
UNDESIRED MOMENTUM;2021-07-01 00:00:00;RMD UN Equity;0.005482109
UNDESIRED MOMENTUM;2021-07-01 00:00:00;RTX UN Equity;-0.004500474
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SBAC UW Equity;0.002796085
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ARE UN Equity;0.002550628
UNDESIRED MOMENTUM;2021-07-01 00:00:00;XOM UN Equity;-0.009941932
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CL UN Equity;0.008135564
UNDESIRED MOMENTUM;2021-07-01 00:00:00;IDXX UW Equity;0.014331695
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ROST UW Equity;0.000367735
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DLTR UW Equity;-0.006004109
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ETR UN Equity;-0.003264293
UNDESIRED MOMENTUM;2021-07-01 00:00:00;OKE UN Equity;0.000839688
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EFX UN Equity;0.005101205
UNDESIRED MOMENTUM;2021-07-01 00:00:00;RCL UN Equity;-0.002453415
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MAA UN Equity;-3.31904E-05
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CMA UN Equity;-0.003131366
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CHD UN Equity;-0.001160496
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ELV UN Equity;0.007596514
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NVDA UW Equity;0.007507669
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ROK UN Equity;-0.007660598
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MTD UN Equity;-0.000500767
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CAG UN Equity;0.004759683
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MXIM UW Equity;0.00358302
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GRMN UW Equity;-0.010751816
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FCX UN Equity;0.026145651
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BAX UN Equity;-0.005324193
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ALXN UW Equity;0.01530317
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VMC UN Equity;0.000680675
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FDX UN Equity;0.010841758
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MAS UN Equity;-0.006441517
UNDESIRED MOMENTUM;2021-07-01 00:00:00;KO UN Equity;-0.002157997
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SHW UN Equity;0.01537477
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PNC UN Equity;0.006284253
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BF/B UN Equity;0.001367
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VFC UN Equity;-0.003211198
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DRI UN Equity;0.005665173
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CERN UW Equity;0.002694391
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CMS UN Equity;-0.001036639
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MRO UN Equity;0.000980664
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PAYX UW Equity;0.016518225
UNDESIRED MOMENTUM;2021-07-01 00:00:00;T UN Equity;-0.007669117
UNDESIRED MOMENTUM;2021-07-01 00:00:00;HAL UN Equity;0.002605759
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MMC UN Equity;-0.008336719
UNDESIRED MOMENTUM;2021-07-01 00:00:00;INCY UW Equity;-0.000212164
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TYL UN Equity;-0.002700281
UNDESIRED MOMENTUM;2021-07-01 00:00:00;QCOM UW Equity;0.01093704
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AKAM UW Equity;-0.003498336
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SPG UN Equity;-0.000537208
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FLIR UW Equity;0.001950389
UNDESIRED MOMENTUM;2021-07-01 00:00:00;YUM UN Equity;0.004749355
UNDESIRED MOMENTUM;2021-07-01 00:00:00;O UN Equity;-0.010436647
UNDESIRED MOMENTUM;2021-07-01 00:00:00;IRM UN Equity;-0.010717293
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AOS UN Equity;0.005127355
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EXPD UW Equity;0.003466451
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AIG UN Equity;-0.008210196
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WAB UN Equity;-0.012647447
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MSFT UW Equity;0.015602017
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NEM UN Equity;0.00258509
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NOC UN Equity;0.001182206
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VAR UN Equity;0.00909582
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ALB UN Equity;-0.000802957
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ALL UN Equity;-0.002125596
UNDESIRED MOMENTUM;2021-07-01 00:00:00;INTC UW Equity;-0.007884012
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TAP UN Equity;-0.000878964
UNDESIRED MOMENTUM;2021-07-01 00:00:00;IP UN Equity;0.001155046
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FRT UN Equity;-0.003126495
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CSCO UW Equity;-0.013718654
UNDESIRED MOMENTUM;2021-07-01 00:00:00;XRX UN Equity;-0.014560547
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CAT UN Equity;0.005528118
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VZ UN Equity;-0.005502842
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VNO UN Equity;0.000875631
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BKNG UW Equity;-0.000471551
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BKR UN Equity;-8.79216E-05
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BAC UN Equity;0.004280006
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MKC UN Equity;0.000169758
UNDESIRED MOMENTUM;2021-07-01 00:00:00;HBAN UW Equity;-0.006005965
UNDESIRED MOMENTUM;2021-07-01 00:00:00;USB UN Equity;-0.004884322
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SLG UN Equity;0.004608308
UNDESIRED MOMENTUM;2021-07-01 00:00:00;HRL UN Equity;0.000996195
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DHI UN Equity;-6.15278E-05
UNDESIRED MOMENTUM;2021-07-01 00:00:00;APH UN Equity;-0.010866793
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PG UN Equity;-0.00176614
UNDESIRED MOMENTUM;2021-07-01 00:00:00;LOW UN Equity;0.004459094
UNDESIRED MOMENTUM;2021-07-01 00:00:00;C UN Equity;-0.00895265
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PWR UN Equity;0.02056233
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ECL UN Equity;-0.009242601
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NTRS UW Equity;0.004019906
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CPRT UW Equity;-0.01398644
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SO UN Equity;-0.003081384
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CVS UN Equity;0.00183276
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SNA UN Equity;0.00348273
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FFIV UW Equity;0.001989273
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ODFL UW Equity;-0.001878455
UNDESIRED MOMENTUM;2021-07-01 00:00:00;UNM UN Equity;0.00613291
UNDESIRED MOMENTUM;2021-07-01 00:00:00;F UN Equity;0.012864581
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ANSS UW Equity;-0.013544465
UNDESIRED MOMENTUM;2021-07-01 00:00:00;K UN Equity;-0.005310545
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MDT UN Equity;-0.004150423
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ADBE UW Equity;-0.005112047
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GE UN Equity;1.85007E-05
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TXT UN Equity;-0.00028196
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AJG UN Equity;0.003877565
UNDESIRED MOMENTUM;2021-07-01 00:00:00;COR UN Equity;0.002443321
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BSX UN Equity;-0.002365829
UNDESIRED MOMENTUM;2021-07-01 00:00:00;LUV UN Equity;-0.008664885
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CI UN Equity;0.003220324
UNDESIRED MOMENTUM;2021-07-01 00:00:00;GS UN Equity;0.001402424
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ESS UN Equity;0.006168977
UNDESIRED MOMENTUM;2021-07-01 00:00:00;JNJ UN Equity;-0.005988039
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WMT UN Equity;-0.008830166
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ROP UN Equity;-0.001626728
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DUK UN Equity;0.005742283
UNDESIRED MOMENTUM;2021-07-01 00:00:00;XLNX UW Equity;-0.008796406
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SJM UN Equity;0.005810289
UNDESIRED MOMENTUM;2021-07-01 00:00:00;LIN UN Equity;-0.00322953
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PGR UN Equity;0.000200694
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MSI UN Equity;-0.011139773
UNDESIRED MOMENTUM;2021-07-01 00:00:00;FITB UW Equity;0.00710681
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CINF UW Equity;0.002589745
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EA UW Equity;-0.000888225
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EMR UN Equity;0.009591751
UNDESIRED MOMENTUM;2021-07-01 00:00:00;HON UN Equity;-0.001851161
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NI UN Equity;-0.010421294
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SPGI UN Equity;-0.005071782
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NUE UN Equity;-0.014566558
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BMY UN Equity;-0.011646405
UNDESIRED MOMENTUM;2021-07-01 00:00:00;UNH UN Equity;0.007626208
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MCO UN Equity;-0.005310106
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MTB UN Equity;-0.003511859
UNDESIRED MOMENTUM;2021-07-01 00:00:00;EW UN Equity;-0.001762358
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SNPS UW Equity;0.007089227
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MMM UN Equity;-0.003554748
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WMB UN Equity;-0.00127237
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CTSH UW Equity;0.005544503
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MRK UN Equity;-0.010779126
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CTXS UW Equity;0.001445549
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TTWO UW Equity;0.004109802
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PEG UN Equity;0.000150785
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CPB UN Equity;-0.002817534
UNDESIRED MOMENTUM;2021-07-01 00:00:00;UDR UN Equity;0.003491127
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BDX UN Equity;-0.005617879
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AON UN Equity;-0.004727306
UNDESIRED MOMENTUM;2021-07-01 00:00:00;VLO UN Equity;-0.025512185
UNDESIRED MOMENTUM;2021-07-01 00:00:00;IPG UN Equity;-0.001669424
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AAPL UW Equity;0.002621049
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WAT UN Equity;0.000926283
UNDESIRED MOMENTUM;2021-07-01 00:00:00;A UN Equity;0.005228689
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CAH UN Equity;-0.014789109
UNDESIRED MOMENTUM;2021-07-01 00:00:00;HOLX UW Equity;0.003584381
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TDY UN Equity;0.003810629
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ACN UN Equity;0.012135572
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BBY UN Equity;-0.010848379
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CMCSA UW Equity;0.000670866
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ADM UN Equity;-0.005477739
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CNP UN Equity;0.002871666
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BRK/B UN Equity;-0.004194739
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PXD UN Equity;0.000335153
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AXP UN Equity;0.002602871
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ROL UN Equity;-0.002233244
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AMAT UW Equity;-4.14444E-05
UNDESIRED MOMENTUM;2021-07-01 00:00:00;MCHP UW Equity;-0.001357592
UNDESIRED MOMENTUM;2021-07-01 00:00:00;AFL UN Equity;-0.005342513
UNDESIRED MOMENTUM;2021-07-01 00:00:00;TPR UN Equity;0.001484387
UNDESIRED MOMENTUM;2021-07-01 00:00:00;NOV UN Equity;-0.006736433
UNDESIRED MOMENTUM;2021-07-01 00:00:00;ES UN Equity;0.002595567
UNDESIRED MOMENTUM;2021-07-01 00:00:00;SLB UN Equity;-0.003388206
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BA UN Equity;-0.005287869
UNDESIRED MOMENTUM;2021-07-01 00:00:00;BBWI UN Equity;0.001709263
UNDESIRED MOMENTUM;2021-07-01 00:00:00;CTAS UW Equity;0.009237136
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WY UN Equity;-0.005740641
UNDESIRED MOMENTUM;2021-07-01 00:00:00;PLD UN Equity;3.14101E-05
UNDESIRED MOMENTUM;2021-07-01 00:00:00;WELL UN Equity;0.000298175
UNDESIRED MOMENTUM;2021-07-01 00:00:00;DD UN Equity;0.011294451
UNDESIRED MOMENTUM;2021-08-01 00:00:00;TRV UN Equity;0.004847141
UNDESIRED MOMENTUM;2021-08-01 00:00:00;TFC UN Equity;0.004674105
UNDESIRED MOMENTUM;2021-08-01 00:00:00;ECL UN Equity;-0.0094322
UNDESIRED MOMENTUM;2021-08-01 00:00:00;ROK UN Equity;-0.008109888
UNDESIRED MOMENTUM;2021-08-01 00:00:00;BKR UN Equity;-9.42963E-05
UNDESIRED MOMENTUM;2021-08-01 00:00:00;TXT UN Equity;-0.000296914
UNDESIRED MOMENTUM;2021-08-01 00:00:00;XLNX UW Equity;-0.009133962
UNDESIRED MOMENTUM;2021-08-01 00:00:00;ES UN Equity;0.002729753
UNDESIRED MOMENTUM;2021-08-01 00:00:00;COR UN Equity;0.002444121
UNDESIRED MOMENTUM;2021-08-01 00:00:00;NTRS UW Equity;0.004221881
UNDESIRED MOMENTUM;2021-08-01 00:00:00;ALXN UW Equity;0.01530317
UNDESIRED MOMENTUM;2021-08-01 00:00:00;INTC UW Equity;-0.007933911
UNDESIRED MOMENTUM;2021-08-01 00:00:00;CTAS UW Equity;0.009274443
UNDESIRED MOMENTUM;2021-08-01 00:00:00;ORLY UW Equity;-0.001580211
UNDESIRED MOMENTUM;2021-08-01 00:00:00;PLD UN Equity;3.3034E-05
UNDESIRED MOMENTUM;2021-08-01 00:00:00;ZION UW Equity;-0.008480305
UNDESIRED MOMENTUM;2021-08-01 00:00:00;MNST UW Equity;0.004233075
UNDESIRED MOMENTUM;2021-08-01 00:00:00;KMB UN Equity;0.007996246
UNDESIRED MOMENTUM;2021-08-01 00:00:00;TAP UN Equity;-0.000854514
UNDESIRED MOMENTUM;2021-08-01 00:00:00;SNPS UW Equity;0.008178495
UNDESIRED MOMENTUM;2021-08-01 00:00:00;URI UN Equity;0.013673789
UNDESIRED MOMENTUM;2021-08-01 00:00:00;SPGI UN Equity;-0.005250416
UNDESIRED MOMENTUM;2021-08-01 00:00:00;EW UN Equity;-0.001839433
UNDESIRED MOMENTUM;2021-08-01 00:00:00;WRB UN Equity;-0.008367251
UNDESIRED MOMENTUM;2021-08-01 00:00:00;CMS UN Equity;-0.001075896
UNDESIRED MOMENTUM;2021-08-01 00:00:00;AON UN Equity;-0.005215071
UNDESIRED MOMENTUM;2021-08-01 00:00:00;DRE UN Equity;-0.000657789
UNDESIRED MOMENTUM;2021-08-01 00:00:00;ATVI UW Equity;0.005902152
UNDESIRED MOMENTUM;2021-08-01 00:00:00;PNW UN Equity;-0.005329771
UNDESIRED MOMENTUM;2021-08-01 00:00:00;ED UN Equity;0.004848179
UNDESIRED MOMENTUM;2021-08-01 00:00:00;CHD UN Equity;-0.001121357
UNDESIRED MOMENTUM;2021-08-01 00:00:00;MGM UN Equity;-0.003891023
UNDESIRED MOMENTUM;2021-08-01 00:00:00;BKNG UW Equity;-0.000497834
UNDESIRED MOMENTUM;2021-08-01 00:00:00;TROW UW Equity;-0.006148791
UNDESIRED MOMENTUM;2021-08-01 00:00:00;VFC UN Equity;-0.003061849
UNDESIRED MOMENTUM;2021-08-01 00:00:00;REGN UW Equity;-0.015883792
UNDESIRED MOMENTUM;2021-08-01 00:00:00;LOW UN Equity;0.004718276
